seed1,seed2,model_number,nulleff,var,ests,lower,upper,se
3,0,2,1,pcrdur_m,1.2278599681321547,1.105189984914798,1.3320185999696463,0.05756971109275639
3,0,2,1,pcrdetect_p,0.76833179246042,0.7458285562157245,0.7979878695264141,0.013056746705363137
3,0,2,1,pcrdetect_m,0.7201571845229932,0.6777522979624541,0.7535020548895544,0.018954021281971184
3,0,2,1,pe_infec,0.47059286051265914,0.4258291530647524,0.5230891241724508,0.02470276509320633
3,0,2,1,pe_sym,0.681876698612502,0.621655719889827,0.7470318397684642,0.0315656966209675
3,0,2,1,pe_asym,0.21267679413305385,0.08222472036775051,0.3083808438868502,0.05713872868952488
3,0,2,1,eff_sym_infec,0.6009048191068169,0.4982027969634519,0.6946393756226567,0.050714881376393774
3,0,2,1,eff_n_infec,0.55302880562599,0.4976061788130599,0.6406347814087584,0.03728780266957496
3,0,2,1,eff_n_sym,0.6773805396302567,0.5879059849829783,0.7823187440633474,0.05063595107743924
3,0,2,1,eff_n_asym,0.564025139299118,0.47935849342748027,0.7269332680164646,0.06321930257945442
4,0,2,1,i_p,0.0010414062500000007,0.0010088222656249991,0.0010706328125000013,1.6101011085691576e-5
4,0,2,1,i_m,0.00048531250000000104,0.0004461640625,0.0005282089843749995,2.1019657138976918e-5
4,0,2,1,s_p,0.0005604687500000001,0.0005264785156250004,0.0006131308593750006,2.1871348950676447e-5
4,0,2,1,s_m,0.0001440624999999997,0.00011859179687499952,0.00017539453124999993,1.427183109055484e-5
4,0,2,1,a_p,0.00048093750000000073,0.0004313203125000005,0.00051134375,2.0633461658397553e-5
4,0,2,1,a_m,0.00034124999999999976,0.00030507812500000006,0.00037976953125000006,1.8990055192000367e-5
4,0,2,1,s_i_p,0.5381845461365339,0.509484072537225,0.5849798834741112,0.018860766056448514
4,0,2,1,s_i_m,0.29684481648422284,0.24786516235343148,0.34764923105290424,0.025756979742504064
4,0,2,1,a_i_p,0.4618154538634663,0.41502011652588805,0.4905159274627739,0.018860766056448486
4,0,2,1,a_i_m,0.7031551835157739,0.6523507689470952,0.7521348376465679,0.025756979742503874
4,0,2,1,n_i_p,0.71297824456114,0.6903032975579488,0.7476233829063694,0.0150987402601921
4,0,2,1,n_i_m,0.4138763683193816,0.360580174615328,0.4612648425448248,0.02578565491417894
4,0,2,1,n_s_p,0.855310844717033,0.8227482630140531,0.8776793429821099,0.014012487767365482
4,0,2,1,n_s_m,0.5569414316702822,0.4533999412117965,0.6236233135456012,0.044802066573238805
4,0,2,1,n_a_p,0.5471085120207921,0.5087884806355515,0.6105818692037199,0.0256443512804851
4,0,2,1,n_a_m,0.3534798534798528,0.2979740892744063,0.4152062865721543,0.03017300366947405
4,0,2,1,rmti_p,1.6250170306777598,1.5133515295811735,1.7137050820922028,0.05311702841257354
4,0,2,1,rmti_m,3.035790596862138,2.9540024824194013,3.129311699174324,0.04640774139799294
4,0,2,1,pcrdur_p,1.5588646529824772,1.4904922238416212,1.6670110267033154,0.045478065195604336
4,0,2,1,pcrdur_m,1.0874309545914953,0.9916396397482127,1.2004846166573415,0.05393697214542345
4,0,2,1,pcrdetect_p,0.7596317658143795,0.7348472870775754,0.7857490092190335,0.01322843799712587
4,0,2,1,pcrdetect_m,0.6861875797813295,0.6408187186944996,0.7174100316271086,0.02025794985753958
4,0,2,1,pe_infec,0.5339834958739678,0.4888403707468104,0.5739233456740884,0.021371855845530315
4,0,2,1,pe_sym,0.7429606913855595,0.6885000219049427,0.7956861111761201,0.02706970053820191
4,0,2,1,pe_asym,0.2904483430799236,0.16533988617225162,0.36795667273299704,0.051888590746579755
4,0,2,1,eff_sym_infec,0.5515669645573867,0.4458491871513316,0.6404685137926752,0.05092882534250289
4,0,2,1,eff_n_infec,0.5804894770304461,0.5025993697585005,0.6474512343110601,0.037574050806456996
4,0,2,1,eff_n_sym,0.6511567520864746,0.5324888100451334,0.7361116853243355,0.0534527092563641
4,0,2,1,eff_n_asym,0.6460872856359786,0.5223736263004307,0.7626257190578579,0.06221494079564224
5,0,2,1,i_p,0.0009964062500000008,0.0009654589843750021,0.0010321269531250005,1.7486975006581875e-5
5,0,2,1,i_m,0.0005011718749999998,0.0004622597656249996,0.0005453222656249999,2.102162881561299e-5
5,0,2,1,s_p,0.0005669531249999994,0.0005213789062500002,0.0006065117187500003,2.1944895359481423e-5
5,0,2,1,s_m,0.00014914062499999964,0.00012320117187499953,0.00017696875,1.399831481069138e-5
5,0,2,1,a_p,0.00042945312500000026,0.0003947656250000002,0.00047579296875,2.007064642794387e-5
5,0,2,1,a_m,0.00035203124999999997,0.0003213964843750003,0.00039329296875000003,1.89702140979766e-5
5,0,2,1,s_i_p,0.5689979614238659,0.5268414606579664,0.601730366742831,0.01902875829402468
5,0,2,1,s_i_m,0.2975837879968818,0.24757645119440155,0.3447315390887583,0.024414026177731654
5,0,2,1,a_i_p,0.4310020385761329,0.3982696332571672,0.47315853934203367,0.01902875829402468
5,0,2,1,a_i_m,0.702416212003118,0.6552684609112405,0.752423548805599,0.024414026177731522
5,0,2,1,n_i_p,0.7192253410694681,0.6847729656857584,0.740442864064631,0.01450486161008076
5,0,2,1,n_i_m,0.37272018706157517,0.3250429867796446,0.42069247582190444,0.024570643888975622
5,0,2,1,n_s_p,0.8285793027421803,0.79241007853527,0.8476777252689274,0.014506778718984308
5,0,2,1,n_s_m,0.6537454164484026,0.5553667727212926,0.7140269294538065,0.04024158998711851
5,0,2,1,n_a_p,0.5748590140076407,0.5260088196930568,0.6248031906045641,0.025417314773960212
5,0,2,1,n_a_m,0.2536617842876156,0.20788233455047084,0.3221314150629962,0.02875553845139096
5,0,2,1,rmti_p,1.731842529399075,1.6382483103761734,1.8455622334122368,0.05423126474105152
5,0,2,1,rmti_m,2.997174862096436,2.9061238793611404,3.0871672863702884,0.04711875008544833
5,0,2,1,pcrdur_p,1.6477039248753673,1.538421837675239,1.722333888898322,0.04617326033766121
5,0,2,1,pcrdur_m,1.1429358817397133,1.018807624164215,1.206710389856897,0.04910890090751463
5,0,2,1,pcrdetect_p,0.7852112410991563,0.7554344917493276,0.8048087461619796,0.01304266271509996
5,0,2,1,pcrdetect_m,0.7109283893190141,0.6660932905636029,0.7359044135551946,0.017892048206668513
5,0,2,1,pe_infec,0.49702054257487904,0.4511217556686248,0.5399753163274709,0.02316094726511207
5,0,2,1,pe_sym,0.7369436406228473,0.6785494962939278,0.7834718758192096,0.027174899898290583
5,0,2,1,pe_asym,0.1802801528106246,0.06550308316752487,0.28482083773319244,0.05727768786142469
5,0,2,1,eff_sym_infec,0.5229962287601264,0.4360084756448086,0.6161254744065083,0.04656213800504787
5,0,2,1,eff_n_infec,0.5182244920727496,0.45097554444498195,0.5900759810204415,0.03500690258147301
5,0,2,1,eff_n_sym,0.7889955907477225,0.6755990749032899,0.8718075632544454,0.05117968951601462
5,0,2,1,eff_n_asym,0.4412591228572856,0.3565915965944546,0.5634570385159725,0.05300207500978835
6,0,2,1,i_p,0.0009987500000000018,0.000965232421874999,0.0010321914062499991,1.729287558397832e-5
6,0,2,1,i_m,0.0004885937499999997,0.00044718554687500037,0.0005371113281250003,2.155576576595004e-5
6,0,2,1,s_p,0.000519453125,0.00047498046875000014,0.0005600253906250001,2.1204156766751956e-5
6,0,2,1,s_m,0.00015382812499999953,0.0001299980468749996,0.0001861718749999998,1.4322813489041162e-5
6,0,2,1,a_p,0.00047929687499999996,0.0004436230468750005,0.0005233867187500004,2.058890690779794e-5
6,0,2,1,a_m,0.00033476562500000016,0.0002989824218749999,0.00037251953125000045,1.8758284515860388e-5
6,0,2,1,s_i_p,0.5201032540675836,0.4791772852127453,0.5555668068754224,0.019000835554657272
6,0,2,1,s_i_m,0.3148385033578503,0.27207463728861064,0.3655563531622233,0.02488710519237876
6,0,2,1,a_i_p,0.47989674593241466,0.444433193124578,0.520822714787255,0.01900083555465728
6,0,2,1,a_i_m,0.6851614966421499,0.6344436468377758,0.7279253627113889,0.02488710519237858
6,0,2,1,n_i_p,0.7217615769712133,0.6891119603064713,0.749304358415622,0.015503413621889844
6,0,2,1,n_i_m,0.3628078030060759,0.32488353305548684,0.4266534378204435,0.025838074209787842
6,0,2,1,n_s_p,0.8404271318995346,0.814783206113433,0.8701370324343309,0.014103226793803759
6,0,2,1,n_s_m,0.5540883697308286,0.49058047423298606,0.6637789854892904,0.04340889990552533
6,0,2,1,n_a_p,0.5931540342298288,0.5343545635084823,0.6379660365698426,0.025732533965737856
6,0,2,1,n_a_m,0.274912485414235,0.22593939186829576,0.3462830238723192,0.030768724731113296
6,0,2,1,rmti_p,1.725204582666437,1.6022186218232741,1.814013114105965,0.05421096683440657
6,0,2,1,rmti_m,3.015566840795896,2.9088769331901667,3.1068693747579315,0.04845982985669352
6,0,2,1,pcrdur_p,1.523089457500933,1.428040277609205,1.6109953418052039,0.04672781647137695
6,0,2,1,pcrdur_m,1.117489410364276,1.0136192175752141,1.2203854576059376,0.052169654660676724
6,0,2,1,pcrdetect_p,0.7483455029823542,0.7207800148793145,0.7730892798390165,0.013751046882137054
6,0,2,1,pcrdetect_m,0.6938866966366963,0.6519655296092792,0.7288193133255629,0.019348456236149707
6,0,2,1,pe_infec,0.5107947434292879,0.46306477650859557,0.5543002051300253,0.023103657176457765
6,0,2,1,pe_sym,0.7038652428936691,0.6347122738012932,0.7529617279532531,0.030650407531773935
6,0,2,1,pe_asym,0.3015484922575383,0.20428332673266164,0.38987591651843134,0.04820335634510608
6,0,2,1,eff_sym_infec,0.6053384609605602,0.5128428212278404,0.7250686328048322,0.053198932817311306
6,0,2,1,eff_n_infec,0.5026698768429261,0.45336015604786395,0.5975591600430548,0.03670168629723271
6,0,2,1,eff_n_sym,0.6592937670616099,0.5803056855630335,0.7857555494959716,0.052403350051756836
6,0,2,1,eff_n_asym,0.4634757070668678,0.383612203451779,0.6025067152571358,0.055635990501645076
7,0,2,1,i_p,0.0009982031249999997,0.000965771484375,0.001032970703125,1.678095415318171e-5
7,0,2,1,i_m,0.0005073437499999993,0.0004647656250000006,0.0005521914062499995,2.215559105362328e-5
7,0,2,1,s_p,0.0005337500000000004,0.0004928867187500006,0.0005771113281249999,2.2235419186637075e-5
7,0,2,1,s_m,0.00014531249999999942,0.0001206074218749997,0.00017760351562499995,1.4565918169633879e-5
7,0,2,1,a_p,0.0004644531250000002,0.0004227832031250001,0.0005051562499999996,2.1196806616964626e-5
7,0,2,1,a_m,0.0003620312499999997,0.00032414062500000037,0.0004004140625000002,1.9676302598013865e-5
7,0,2,1,s_i_p,0.5347108084839952,0.4976885064868342,0.5753269575930012,0.020033114971225154
7,0,2,1,s_i_m,0.2864182322143509,0.24058260174912718,0.3391344311695074,0.024953394354583727
7,0,2,1,a_i_p,0.46528919151600556,0.42467304240699855,0.502311493513167,0.020033114971225164
7,0,2,1,a_i_m,0.7135817677856487,0.6608655688304917,0.7594173982508715,0.024953394354583606
7,0,2,1,n_i_p,0.7189481098849495,0.6868350873985866,0.7451302110454152,0.015022862472697155
7,0,2,1,n_i_m,0.3554049892208195,0.30668568386653194,0.4066524601708771,0.02562402537409356
7,0,2,1,n_s_p,0.8325526932084311,0.7955118916920725,0.8556469013065781,0.015336816926739666
7,0,2,1,n_s_m,0.5532258064516137,0.4722464462663692,0.6372731410289706,0.04331711551546937
7,0,2,1,n_a_p,0.5883936080740108,0.536929912886438,0.6364049720978673,0.025707269577301132
7,0,2,1,n_a_m,0.2760034527406125,0.22063924706553054,0.3360673429743132,0.029624877399007283
7,0,2,1,rmti_p,1.7288343039968401,1.6271754059619383,1.8388620285318182,0.05239749604290844
7,0,2,1,rmti_m,2.9840016137648364,2.8906660855952975,3.0805015515863743,0.04889441759059624
7,0,2,1,pcrdur_p,1.5453667736339336,1.44996481889019,1.6347007576240158,0.04728217949371608
7,0,2,1,pcrdur_m,1.1535054664064655,1.0429800064128183,1.2578657373370021,0.05462031303252089
7,0,2,1,pcrdetect_p,0.7608964264901763,0.7349653018787677,0.7861957164654708,0.013002398414569797
7,0,2,1,pcrdetect_m,0.6917637119824619,0.6588135134830447,0.733757729900308,0.019594206497638277
7,0,2,1,pe_infec,0.4917429756593885,0.44532872734886103,0.537402486230432,0.0236975541826932
7,0,2,1,pe_sym,0.7277517564402822,0.6653194082530004,0.7794946161093371,0.029705788377357618
7,0,2,1,pe_asym,0.22052144659377715,0.10965835818232714,0.32729631900610634,0.05532350209094904
7,0,2,1,eff_sym_infec,0.5356507249711296,0.4434678058646038,0.6414745084811372,0.05095027324938862
7,0,2,1,eff_n_infec,0.49434025117291647,0.42677487607091114,0.5703580050045186,0.03672591647411217
7,0,2,1,eff_n_sym,0.6644934440361153,0.5711179799984735,0.774508369074156,0.053061668535654666
7,0,2,1,eff_n_asym,0.46907962451199087,0.3664869821155986,0.5759904256255549,0.05421050137404237
8,0,2,1,i_p,0.0009721093749999999,0.0009376503906249988,0.0010103203125000002,1.811591831602681e-5
8,0,2,1,i_m,0.0005136718750000005,0.0004773359374999999,0.0005565742187499999,2.1286665978041614e-5
8,0,2,1,s_p,0.0004943749999999997,0.00044655664062500007,0.0005339902343749997,2.189302909792193e-5
8,0,2,1,s_m,0.00014843749999999964,0.00012421679687499963,0.00017625195312499987,1.3760041069493306e-5
8,0,2,1,a_p,0.00047773437499999986,0.0004414726562500004,0.0005241445312500003,2.131881682259506e-5
8,0,2,1,a_m,0.00036523437500000005,0.00033177148437500036,0.00040603710937500026,1.9095798594999075e-5
8,0,2,1,s_i_p,0.5085590291730288,0.464611325369655,0.542509827036751,0.020161137108922908
8,0,2,1,s_i_m,0.2889733840304173,0.24505160880931876,0.3366572742242483,0.02340089247258256
8,0,2,1,a_i_p,0.49144097082697097,0.45749017296324784,0.5353886746303429,0.020161137108922863
8,0,2,1,a_i_m,0.7110266159695812,0.6633427257757512,0.7549483911906821,0.023400892472582466
8,0,2,1,n_i_p,0.7104396045969625,0.6682441700399808,0.7316712897250197,0.015882300047385743
8,0,2,1,n_i_m,0.36927756653992394,0.3157450079127042,0.4157827343245084,0.02554396074662424
8,0,2,1,n_s_p,0.8324905183312276,0.7897149469491994,0.8518946774243269,0.016090749812213895
8,0,2,1,n_s_m,0.5594736842105266,0.45995752059398926,0.6442297296624461,0.04648970502575023
8,0,2,1,n_a_p,0.5841373671300074,0.5274152358371222,0.6263057337131935,0.0254892679612279
8,0,2,1,n_a_m,0.29197860962566724,0.2381906884881863,0.34938594979826576,0.028455460127432126
8,0,2,1,rmti_p,1.7819202987630456,1.6751271011613436,1.8883394047393198,0.05481364178364309
8,0,2,1,rmti_m,2.949740706164823,2.854920855330587,3.045232529801379,0.049314862054657654
8,0,2,1,pcrdur_p,1.5954083642646983,1.4661072146537293,1.660600771719314,0.04912028914757561
8,0,2,1,pcrdur_m,1.1611279707498081,1.059243935610695,1.2652723821864897,0.05320129385290679
8,0,2,1,pcrdetect_p,0.7524173331344863,0.7211664606228445,0.7743576181220092,0.014164017177920289
8,0,2,1,pcrdetect_m,0.6974734969891218,0.6698623853576974,0.7434775179681429,0.018787793844826605
8,0,2,1,pe_infec,0.47159045246323184,0.4232071866095652,0.5111481018427279,0.023756378824726514
8,0,2,1,pe_sym,0.6997471554993684,0.6304698740103454,0.753088156317131,0.03128358771384357
8,0,2,1,pe_asym,0.2354865085854453,0.12722964602302175,0.33830030578015746,0.051932718226185844
8,0,2,1,eff_sym_infec,0.5682199458739703,0.4767181922367946,0.6813373219496296,0.05191619801331523
8,0,2,1,eff_n_infec,0.5197874163412072,0.4452592744280908,0.5961890628396094,0.037994411231879
8,0,2,1,eff_n_sym,0.6720481157335244,0.5582023552027643,0.7844318715288268,0.0574829745309316
8,0,2,1,eff_n_asym,0.4998458000730564,0.39617813702808646,0.6205249536688345,0.054670849365476074
9,0,2,1,i_p,0.000991484375000001,0.000962498046875,0.0010303203125000004,1.7812525727463233e-5
9,0,2,1,i_m,0.00046953124999999984,0.00042694531249999997,0.0005119609374999997,2.16739417698231e-5
9,0,2,1,s_p,0.0005562499999999993,0.000514759765625,0.0005985937499999998,2.1279709083303654e-5
9,0,2,1,s_m,0.0001598437499999998,0.00012734374999999947,0.0001864863281250003,1.5073252557571869e-5
9,0,2,1,a_p,0.0004352343750000004,0.0004003808593749998,0.00047884570312499935,2.0429068021652835e-5
9,0,2,1,a_m,0.0003096874999999999,0.0002771699218750002,0.00034969140625,1.908908350859372e-5
9,0,2,1,s_i_p,0.5610274998030088,0.5223448258842541,0.5955885442701075,0.01890849075022715
9,0,2,1,s_i_m,0.3404326123128117,0.2828745498690427,0.3844729719317065,0.027691926893926768
9,0,2,1,a_i_p,0.4389725001969899,0.4044114557298914,0.47765517411574443,0.01890849075022714
9,0,2,1,a_i_m,0.659567387687188,0.6155270280682948,0.7171254501309554,0.027691926893926577
9,0,2,1,n_i_p,0.722716885982192,0.6882259976591238,0.7507146779580747,0.015518776866477431
9,0,2,1,n_i_m,0.42445923460898505,0.36163096684386997,0.47105255244217836,0.02626754852598554
9,0,2,1,n_s_p,0.845365168539327,0.8072525155883986,0.8655442703208291,0.014527204989590802
9,0,2,1,n_s_m,0.6358748778103602,0.5374226796439704,0.6983726176552012,0.041335291789437525
9,0,2,1,n_a_p,0.56596661281637,0.51284022637214,0.6225953279311621,0.02785958160827628
9,0,2,1,n_a_m,0.3153380423814324,0.2548048102155872,0.3824826226373749,0.03114968218863352
9,0,2,1,rmti_p,1.7100487743269113,1.607646788168343,1.8164773069172693,0.0538899408734692
9,0,2,1,rmti_m,3.052959229798958,2.961659564745906,3.1487085951891323,0.0482357221225871
9,0,2,1,pcrdur_p,1.6773241595044968,1.5731455297108203,1.748824705961889,0.04627008930758455
9,0,2,1,pcrdur_m,1.0970177494032038,0.967600726718865,1.180374108718577,0.05422550237254201
9,0,2,1,pcrdetect_p,0.7900174303680491,0.7598700505151448,0.8100827431062706,0.012946767773646018
9,0,2,1,pcrdetect_m,0.6679374653124648,0.6257166920752858,0.7075118244564632,0.02092111378120652
9,0,2,1,pe_infec,0.5264360570483027,0.4825306331464844,0.5729281951182534,0.023149095350936896
9,0,2,1,pe_sym,0.7126404494382023,0.6597117589881647,0.7740788032208742,0.028786292837045376
9,0,2,1,pe_asym,0.2884580865194767,0.16605013189757706,0.38984577561010286,0.05636051045521251
9,0,2,1,eff_sym_infec,0.6068020060199301,0.49900709580080416,0.7066898108075405,0.05375759942477946
9,0,2,1,eff_n_infec,0.5873105262126723,0.5031532154618015,0.6584078502874783,0.03876352828533983
9,0,2,1,eff_n_sym,0.7521895879730451,0.6402684340287109,0.8389546455630416,0.050636946778110425
9,0,2,1,eff_n_asym,0.5571672166530167,0.4438043893041153,0.6901301529562565,0.06248158921716943
10,0,2,1,i_p,0.0009935156250000007,0.0009578085937499998,0.0010284453124999996,1.7889003516456753e-5
10,0,2,1,i_m,0.0005047656250000001,0.00045788476562500045,0.0005483593749999997,2.2583389068061623e-5
10,0,2,1,s_p,0.0005567187500000007,0.000511484375,0.0005993046875000002,2.26891831471984e-5
10,0,2,1,s_m,0.00013874999999999988,0.0001089785156249997,0.0001632089843749998,1.3806245299797323e-5
10,0,2,1,a_p,0.00043679687499999974,0.0003965585937499999,0.0004797011718749995,2.093915238949013e-5
10,0,2,1,a_m,0.0003660156249999997,0.00032741601562499985,0.00041308007812500047,2.1066761944471602e-5
10,0,2,1,s_i_p,0.560352284343792,0.5194155183213283,0.5990415703342863,0.019976698723465053
10,0,2,1,s_i_m,0.27488004952793654,0.21923450162755348,0.31705124139546886,0.024965670922791075
10,0,2,1,a_i_p,0.43964771565620764,0.4009584296657135,0.480584481678672,0.019976698723465122
10,0,2,1,a_i_m,0.7251199504720625,0.6829487586045313,0.7807654983724469,0.024965670922791033
10,0,2,1,n_i_p,0.7301250294880864,0.7013715910653127,0.7590566822151908,0.015076246060141752
10,0,2,1,n_i_m,0.3926636743538153,0.3410713366354922,0.44421501982304645,0.026341843230225193
