seed1,seed2,model_number,nulleff,var,ests,lower,upper,se
2,0,1,1,s_p,0.41156250000000005,0.37692812499999995,0.4458218749999999,0.017307667640897254
2,0,1,1,s_m,0.10918749999999999,0.09161874999999994,0.13718749999999996,0.011361379185450559
2,0,1,1,a_p,0.37006249999999996,0.33161406250000003,0.3978171875,0.016857153261477003
2,0,1,1,a_m,0.2934999999999999,0.262290625,0.324640625,0.015751540303229648
2,0,1,1,s_i_p,0.5265472573164882,0.49150003371394857,0.5674468996598118,0.019985807461420035
2,0,1,1,s_i_m,0.2711469812199286,0.2299991737268642,0.3281518899610292,0.02487574255569277
2,0,1,1,a_i_p,0.4734527426835119,0.4325531003401881,0.5084999662860519,0.019985807461420053
2,0,1,1,a_i_m,0.7288530187800711,0.6718481100389714,0.7700008262731356,0.02487574255569275
2,0,1,1,n_i_p,0.7044618583080123,0.664539601801494,0.7258299791257653,0.015561999756511536
2,0,1,1,n_i_m,0.38677634642247394,0.34664860672793013,0.44583832912772503,0.025331515336507873
2,0,1,1,n_s_p,0.8394836750189825,0.8041064229107658,0.8597893127963561,0.01460966085998461
2,0,1,1,n_s_m,0.6428162564396106,0.5688203844261719,0.7247300404891205,0.04002462145844971
2,0,1,1,n_a_p,0.5542982604289818,0.4880946021571022,0.5962183669231101,0.027289279490740156
2,0,1,1,n_a_m,0.2915247018739352,0.24496490230253132,0.35725277125743704,0.02946414897744734
2,0,1,1,rmti_p,1.8048598089874557,1.7324993463104228,1.934773397917064,0.05209556710972089
2,0,1,1,rmti_m,3.0081298891801866,2.90546250439168,3.085453510060994,0.04737144601112165
2,0,1,1,pcrdur_p,1.5051300649281905,1.4110291642594373,1.5890379430355146,0.04360546589859298
2,0,1,1,pcrdur_m,1.0731204214429306,0.9764844881743062,1.1706072404230143,0.04903024391527448
2,0,1,1,pcrdetect_p,0.7435230550967782,0.7254142517309727,0.7761630275321622,0.013194318966393058
2,0,1,1,pcrdetect_m,0.6870627844377845,0.6606344708243146,0.7322902532363468,0.01824040633685851
2,0,1,1,pe_infec,0.4848072924996001,0.4305972425387861,0.524733864734613,0.024091958571221712
2,0,1,1,pe_sym,0.7347000759301443,0.6641415645793393,0.7800612534228042,0.02988546329783609
2,0,1,1,pe_asym,0.20689072791758156,0.07894301760585551,0.2997996113278174,0.05624032069067411
2,0,1,1,eff_sym_infec,0.5149527937944459,0.42982503142098294,0.6249762313422089,0.050551797419936866
2,0,1,1,eff_n_infec,0.5490380236503357,0.496918996535856,0.6452660920261843,0.038312512402064076
2,0,1,1,eff_n_sym,0.7657281202342323,0.6802295217252983,0.8744590234737595,0.04910894795027542
2,0,1,1,eff_n_asym,0.5259347226677543,0.44197555129747035,0.6854116250179226,0.06162926806825601
3,0,1,1,i_p,0.7886874999999999,0.760859375,0.8145171874999998,0.01375514679814208
3,0,1,1,i_m,0.4205,0.38037031250000003,0.45106562499999997,0.018266892381871756
3,0,1,1,s_p,0.43381249999999993,0.4016812499999998,0.4706296875,0.01723310136821409
3,0,1,1,s_m,0.13612499999999997,0.11162499999999997,0.15825625,0.012197096356696337
3,0,1,1,a_p,0.3548749999999999,0.3208750000000001,0.38300781250000004,0.01578598900515091
3,0,1,1,a_m,0.284375,0.2516234375,0.31163593749999996,0.015618906995067367
3,0,1,1,s_i_p,0.5500435850701323,0.5154482033482305,0.5904836034321498,0.018978594762611836
3,0,1,1,s_i_m,0.32372175980975026,0.2745789361704947,0.3692806998000294,0.024799558514679715
3,0,1,1,a_i_p,0.4499564149298676,0.4095163965678501,0.4845517966517695,0.018978594762611854
3,0,1,1,a_i_m,0.6762782401902497,0.6307193001999705,0.7254210638295051,0.0247995585146797
3,0,1,1,n_i_p,0.6937158253427372,0.6595977881642318,0.7216888118238705,0.01642176428957112
3,0,1,1,n_i_m,0.3950653983353151,0.3490425718262901,0.44529257512088494,0.024610982390980668
3,0,1,1,n_s_p,0.829995677856217,0.8000279368023564,0.8531548914883423,0.01398228898587425
3,0,1,1,n_s_m,0.5734618916437098,0.48640054632584656,0.653393213832568,0.041480934569191205
3,0,1,1,n_a_p,0.5271222261359634,0.46401213050133083,0.5800847057961798,0.02971510360179233
3,0,1,1,n_a_m,0.30967032967032954,0.2571024083071903,0.36890223024200663,0.028881172489626305
3,0,1,1,rmti_p,1.7351614892135498,1.6448050166689836,1.841967056806244,0.051760811583814716
3,0,1,1,rmti_m,2.9304597180826435,2.8379786035761136,3.0418112903080328,0.051980586649527066
3,0,1,1,pcrdur_p,1.6325169299215425,1.548851755919592,1.7224383748291743,0.04343011293193267
3,0,1,1,pcrdur_m,1.2253384006761179,1.1071189287134073,1.317169382906588,0.051894906916293615
3,0,1,1,pcrdetect_p,0.7684656069925517,0.750843792883673,0.8010060606601591,0.012747294080605313
3,0,1,1,pcrdetect_m,0.707268316752692,0.6746555036976914,0.7456510738393549,0.0177535542577252
3,0,1,1,pe_infec,0.466835723908392,0.42246594385973835,0.5201508175716992,0.02497556923882739
3,0,1,1,pe_sym,0.6862123613312203,0.6280215005989637,0.7490411831122896,0.03006140555952381
3,0,1,1,pe_asym,0.19866150052835485,0.08518081753673126,0.3054305592496815,0.05644232326894732
3,0,1,1,eff_sym_infec,0.5885383787695201,0.48998264299674044,0.6772052518120288,0.04825999738394192
3,0,1,1,eff_n_infec,0.5694916908377131,0.5020912544263338,0.6478980137871604,0.03823692874273765
3,0,1,1,eff_n_sym,0.6909215396457191,0.5843811436000395,0.7909365728518531,0.05109916579828981
3,0,1,1,eff_n_asym,0.5874734820808991,0.47520055322090077,0.7314422667114967,0.06685768997731689
4,0,1,1,i_p,0.8345,0.8058703125,0.8538875,0.012139452391556525
4,0,1,1,i_m,0.3933124999999999,0.35643437500000014,0.42263125,0.017045637559751522
4,0,1,1,s_p,0.4547499999999999,0.4225484374999999,0.49143906250000013,0.017614624374733528
4,0,1,1,s_m,0.11806249999999997,0.09499374999999995,0.13749999999999996,0.010840395733737728
4,0,1,1,a_p,0.3797499999999999,0.3428093749999999,0.40951875000000004,0.01702773323346838
4,0,1,1,a_m,0.27525000000000005,0.2451859375,0.30388750000000003,0.015162367575030098
4,0,1,1,s_i_p,0.5449370880766925,0.508783463711841,0.5869136571931763,0.01949500729259994
4,0,1,1,s_i_m,0.30017479739392977,0.24736991068363484,0.3442009785841075,0.02439475098707342
4,0,1,1,a_i_p,0.4550629119233073,0.4130863428068236,0.49121653628815865,0.01949500729259991
4,0,1,1,a_i_m,0.6998252026060705,0.6557990214158925,0.7526300893163652,0.024394750987073374
4,0,1,1,n_i_p,0.7303025763930497,0.6904051909208765,0.7474072652649707,0.01470928769095578
4,0,1,1,n_i_m,0.408549181630383,0.35993668765301523,0.46380593127212383,0.026922808623904178
4,0,1,1,n_s_p,0.8543155579989008,0.8220089049628423,0.8734097445411897,0.013089669308040447
4,0,1,1,n_s_m,0.541026998411858,0.446850383384203,0.633082715537925,0.04694217543757058
4,0,1,1,n_a_p,0.5817972350230417,0.5121927230986064,0.6109623005891622,0.025888139134575962
4,0,1,1,n_a_m,0.35172570390554025,0.2959733398433738,0.4168680624968461,0.030930635939245516
4,0,1,1,rmti_p,1.578225487899828,1.5172631511152095,1.711073942942511,0.048346121203968424
4,0,1,1,rmti_m,3.0350106749996852,2.9428225225925466,3.1276113205517815,0.04670117177110942
4,0,1,1,pcrdur_p,1.6101657539045073,1.5081035204748372,1.6745229426832915,0.04345564080877416
4,0,1,1,pcrdur_m,1.1456409306761706,1.0332443734985437,1.2222430350802398,0.049328371929034304
4,0,1,1,pcrdetect_p,0.7564135665944393,0.7340641991351924,0.7846107752085162,0.012634780372398203
4,0,1,1,pcrdetect_m,0.7028509025696527,0.6609085468351096,0.7288769849941725,0.01774606880767617
4,0,1,1,pe_infec,0.5286848412222889,0.489092720173896,0.5728818495147325,0.02115934639822138
4,0,1,1,pe_sym,0.7403793293018142,0.6957026993727469,0.7936142858727789,0.025713836775290322
4,0,1,1,pe_asym,0.2751810401579984,0.16376653220279241,0.3668178478084792,0.0517877710010635
4,0,1,1,eff_sym_infec,0.5508430311714886,0.4499638944970144,0.6395895462047736,0.04869681596721053
4,0,1,1,eff_n_infec,0.5594245383169801,0.497517450302506,0.6513363102226312,0.038325330152203074
4,0,1,1,eff_n_sym,0.6332870721436096,0.5265526221108402,0.7479390189107998,0.05627765549613249
4,0,1,1,eff_n_asym,0.6045503187920966,0.5172228097579319,0.7559004893719742,0.06142865475958381
5,0,1,1,i_p,0.8009374999999997,0.7717328125000001,0.8259437499999995,0.01401756892763453
5,0,1,1,i_m,0.40856249999999983,0.369371875,0.4392515624999999,0.017326616133068698
5,0,1,1,s_p,0.45,0.41656250000000017,0.4877656249999997,0.01827023253709321
5,0,1,1,s_m,0.12037500000000001,0.09912499999999995,0.14294375,0.011414147480219463
5,0,1,1,a_p,0.35093750000000007,0.31537499999999996,0.37944218750000014,0.016865669223512902
5,0,1,1,a_m,0.28818750000000004,0.25449062499999997,0.3171875,0.015817162057371197
5,0,1,1,s_i_p,0.5618415918845105,0.5272036101307728,0.6034018909375408,0.02009077948548603
5,0,1,1,s_i_m,0.294630564479119,0.24803143467689867,0.347674741644613,0.025088201009124983
5,0,1,1,a_i_p,0.4381584081154899,0.3965981090624595,0.47279638986922706,0.020090779485486005
5,0,1,1,a_i_m,0.7053694355208816,0.6523252583553867,0.7519685653231012,0.025088201009124952
5,0,1,1,n_i_p,0.7285992976980104,0.6912198192813028,0.747388354050434,0.014370789870070804
5,0,1,1,n_i_m,0.373718831268166,0.33092673329138234,0.4266695721077654,0.024428907867128147
5,0,1,1,n_s_p,0.8315277777777776,0.7973095517658727,0.8516047799051765,0.013928651866859832
5,0,1,1,n_s_m,0.6604361370716508,0.5693699523437995,0.713271599388654,0.037237414337144746
5,0,1,1,n_a_p,0.5966162065894922,0.5322882903493749,0.6301533145526426,0.025445829485738928
5,0,1,1,n_a_m,0.2539579266970287,0.21317119215756944,0.32347336396578036,0.029010147407366085
5,0,1,1,rmti_p,1.6946922432632028,1.618511653851368,1.8208491503355222,0.052506516286972345
5,0,1,1,rmti_m,2.9748543882216762,2.8808551072411595,3.0800484817141,0.04853975764024188
5,0,1,1,pcrdur_p,1.6730776467277735,1.5654753311949914,1.747374154087272,0.04587322493947255
5,0,1,1,pcrdur_m,1.1326258248706622,1.0132584555458586,1.1999197219626632,0.048477265733774075
5,0,1,1,pcrdetect_p,0.7802921183724689,0.7600880552275543,0.8089055497863367,0.012694751376426618
5,0,1,1,pcrdetect_m,0.6930633810633813,0.6562198762881883,0.7261396220966532,0.017826853770152088
5,0,1,1,pe_infec,0.4898946547015217,0.44663876434904703,0.5409019478541056,0.023555664567034017
5,0,1,1,pe_sym,0.7324999999999999,0.6767876252205122,0.7838627676456548,0.027810189475341092
5,0,1,1,pe_asym,0.178806767586821,0.05390129935413133,0.29062415731334706,0.062204980569496325
5,0,1,1,eff_sym_infec,0.5244014838610984,0.4329628462123997,0.6236506934761418,0.04888906082729067
5,0,1,1,eff_n_infec,0.5129277950842397,0.457444955642611,0.5940034953703335,0.035726345562926455
5,0,1,1,eff_n_sym,0.7942442269777663,0.6866609335368875,0.8672721078435877,0.04676074631581362
5,0,1,1,eff_n_asym,0.4256638084787513,0.363955473015997,0.5653122141773771,0.054541552335848106
6,0,1,1,i_p,0.7983750000000001,0.7742484375,0.8242531249999999,0.012931602506660396
6,0,1,1,i_m,0.40137500000000004,0.3605984375000001,0.4252562499999999,0.017114339844124138
6,0,1,1,s_p,0.41493750000000007,0.38217031249999994,0.4488765624999999,0.016990953268647198
6,0,1,1,s_m,0.12568749999999998,0.10355624999999992,0.14901562499999993,0.011558628203404525
6,0,1,1,a_p,0.3834375,0.3499171875000001,0.4174421875000001,0.01687386203852262
6,0,1,1,a_m,0.2756875,0.23862500000000003,0.29600312500000003,0.015243709502422228
6,0,1,1,s_i_p,0.5197275716298733,0.4809198996241824,0.560087729249003,0.019586174689828605
6,0,1,1,s_i_m,0.31314232326378066,0.270826734745886,0.3700630833842922,0.02565813251284815
6,0,1,1,a_i_p,0.4802724283701268,0.43991227075099715,0.5190801003758178,0.019586174689828612
6,0,1,1,a_i_m,0.6868576767362191,0.6299369166157075,0.7291732652541139,0.025658132512848132
6,0,1,1,n_i_p,0.7287458900892436,0.6916407704847296,0.75113195425487,0.01554535584562533
6,0,1,1,n_i_m,0.37215820616630335,0.32945692142944305,0.43082429591102733,0.026155933513511077
6,0,1,1,n_s_p,0.8511824069890043,0.8159142885833495,0.8718583577942467,0.014207273515093724
6,0,1,1,n_s_m,0.580308304326206,0.4941858035681843,0.6577491461563508,0.04208696714476714
6,0,1,1,n_a_p,0.5962510187449063,0.5360696361765874,0.6373332218233826,0.02599357809437079
6,0,1,1,n_a_m,0.27726139197460886,0.2273306719897122,0.3497404075920186,0.031557510266883276
6,0,1,1,rmti_p,1.6895966811122218,1.6075798026374928,1.800815805773476,0.05053467048680771
6,0,1,1,rmti_m,2.993590755205509,2.914075483274764,3.0982993778965224,0.047253500598281914
6,0,1,1,pcrdur_p,1.5585751422329708,1.4557498715190331,1.6259177042190605,0.04413383725023634
6,0,1,1,pcrdur_m,1.1166070207684466,1.005410527215704,1.2009155238468188,0.051295316393413705
6,0,1,1,pcrdetect_p,0.7525375407723511,0.7254476544719953,0.7786956920620391,0.013311561742087422
6,0,1,1,pcrdetect_m,0.6770378354284605,0.6451676486707738,0.7218942597766815,0.01930446895014876
6,0,1,1,pe_infec,0.49726005949585095,0.4652009358108358,0.5507142906674624,0.022520021939809565
6,0,1,1,pe_sym,0.6970929356830848,0.636553727536824,0.7499063670350229,0.029819690754702227
6,0,1,1,pe_asym,0.2810105949470253,0.20393025859748173,0.3995538057646571,0.050927595566275144
6,0,1,1,eff_sym_infec,0.6025124321993574,0.5179813769797701,0.7302086947435614,0.05439489570479407
6,0,1,1,eff_n_infec,0.5106830943783822,0.45514211112226205,0.5987860729357011,0.037419954708152826
6,0,1,1,eff_n_sym,0.6817672681687633,0.5818440669985486,0.7854990347029215,0.051733421326926265
6,0,1,1,eff_n_asym,0.46500782935052637,0.38021911420902377,0.6025247202160283,0.056852123455281976
7,0,1,1,i_p,0.8026875000000001,0.7716218749999997,0.8220640624999997,0.013231679438477854
7,0,1,1,i_m,0.413,0.373434375,0.44057343750000005,0.017348142916534214
7,0,1,1,s_p,0.4320625,0.39518437500000003,0.46332031249999994,0.016889480577542314
7,0,1,1,s_m,0.12049999999999997,0.09511874999999995,0.13894062499999998,0.01089307724126328
7,0,1,1,a_p,0.3706249999999999,0.3373703124999998,0.39988124999999997,0.0161526987868893
7,0,1,1,a_m,0.2924999999999999,0.2602484375,0.3200796875,0.015475368910559697
7,0,1,1,s_i_p,0.5382698746398816,0.5024526588070256,0.5754556762602933,0.018939604053809782
7,0,1,1,s_i_m,0.2917675544794188,0.24154929947654397,0.33303633203389565,0.023585188038126363
7,0,1,1,a_i_p,0.4617301253601182,0.4245443237397068,0.4975473411929747,0.018939604053809775
7,0,1,1,a_i_m,0.708232445520581,0.6669636679661044,0.7584507005234554,0.02358518803812634
7,0,1,1,n_i_p,0.7293467258428716,0.6923212478016542,0.7500300533835835,0.01476197522733151
7,0,1,1,n_i_m,0.3506355932203391,0.303269963518625,0.406321685923568,0.026414260643420173
7,0,1,1,n_s_p,0.8336467524952987,0.8015934704128083,0.8584268444103116,0.014470229824237669
7,0,1,1,n_s_m,0.5637966804979252,0.4730884118332119,0.6457967710225353,0.043838841825315396
7,0,1,1,n_a_p,0.6077571669477234,0.5421030093590753,0.6438404700550627,0.025487280958413835
7,0,1,1,n_a_m,0.2628205128205128,0.2167147612555116,0.33138768405022956,0.03025628649477868
7,0,1,1,rmti_p,1.6886430173916671,1.6283549145547835,1.8250707849566272,0.05117631229125608
7,0,1,1,rmti_m,2.9626403521107534,2.88032570808968,3.0705984914859865,0.04889003111423342
7,0,1,1,pcrdur_p,1.5880245107761386,1.4851478729385805,1.6484095268886036,0.04242569241471471
7,0,1,1,pcrdur_m,1.1945118255673821,1.062344836793288,1.2715097299382998,0.05164920864115433
7,0,1,1,pcrdetect_p,0.7670358149440001,0.7427373330793949,0.7909251749983441,0.012383406776215829
7,0,1,1,pcrdetect_m,0.6994655314048699,0.6649000241511963,0.7358558503128816,0.01838446037435421
7,0,1,1,pe_infec,0.485478470762283,0.44460400747074147,0.5343736983837443,0.023183867786905173
7,0,1,1,pe_sym,0.7211051641834226,0.6728966419809556,0.7813459791891779,0.027533011630331915
7,0,1,1,pe_asym,0.21079258010118052,0.09812331911704011,0.3131812843122489,0.05534644644039224
7,0,1,1,eff_sym_infec,0.5420469697930241,0.44117498243480674,0.6273526275815449,0.04802668478417661
7,0,1,1,eff_n_infec,0.48075295438548254,0.42085844961091934,0.5711979148422938,0.037686006060782117
7,0,1,1,eff_n_sym,0.6763016575190277,0.5658381980177022,0.7791992563092607,0.05364179687937165
7,0,1,1,eff_n_asym,0.4324432966219869,0.36429384630194434,0.5730751469503382,0.05489256167242493
8,0,1,1,i_p,0.7791875000000001,0.7478703125000004,0.8035640624999997,0.014210660855303118
8,0,1,1,i_m,0.4142499999999999,0.37830937500000006,0.4503140624999998,0.018365644947887106
8,0,1,1,s_p,0.3928749999999999,0.3595406249999999,0.43050156250000005,0.017531746023103888
8,0,1,1,s_m,0.11900000000000001,0.09718593749999999,0.1414515625,0.011524745278665094
8,0,1,1,a_p,0.38631249999999995,0.35124531250000013,0.41544218749999995,0.016394629410221472
8,0,1,1,a_m,0.29525,0.26162031249999995,0.32637656249999997,0.016524756927512988
8,0,1,1,s_i_p,0.5042111173498033,0.46703169178889464,0.5459303420377913,0.01982864467764174
8,0,1,1,s_i_m,0.2872661436330719,0.24028485800856578,0.33804088546923233,0.02464195421976317
8,0,1,1,a_i_p,0.4957888826501963,0.45406965796220883,0.5329683082111055,0.019828644677641748
8,0,1,1,a_i_m,0.7127338563669284,0.6619591145307678,0.7597151419914339,0.02464195421976317
8,0,1,1,n_i_p,0.7144461378038021,0.6734372386992682,0.7336880142197912,0.015801812906357342
8,0,1,1,n_i_m,0.3667773083886543,0.3183996612402487,0.4170443448788177,0.02465933117308476
8,0,1,1,n_s_p,0.8393254852052179,0.7968823308709586,0.8574738154948309,0.01574038033177235
8,0,1,1,n_s_m,0.5572478991596637,0.47778844577455654,0.6341478876339043,0.04235559019458105
8,0,1,1,n_a_p,0.5874453971849216,0.5279906081716318,0.6258364252923843,0.025244492896111748
8,0,1,1,n_a_m,0.29000846740050784,0.23856753608305203,0.34534358992153946,0.027690330917554084
8,0,1,1,rmti_p,1.7563888618739623,1.6824652327079566,1.8921582157236285,0.05384338653749309
8,0,1,1,rmti_m,2.9423699938276657,2.84261716561674,3.0444661409124665,0.05157151578886827
8,0,1,1,pcrdur_p,1.588855789266084,1.4836572894310895,1.6673398830069788,0.04713265701034724
8,0,1,1,pcrdur_m,1.1596258550780167,1.0732435926693016,1.2720834096247675,0.05063595105210228
8,0,1,1,pcrdetect_p,0.7455697940421725,0.7239423167904023,0.7787813034043057,0.014021017202130975
8,0,1,1,pcrdetect_m,0.6948954864579862,0.6732176802364302,0.7407385195533633,0.017500421321370203
8,0,1,1,pe_infec,0.4683564610571912,0.4160271638694544,0.5131811387968663,0.025467433653118394
8,0,1,1,pe_sym,0.6971046770601336,0.626613981733781,0.754697917718143,0.03252357616736375
8,0,1,1,pe_asym,0.23572237502022308,0.12205711045512152,0.32796237894428637,0.05312089936170554
8,0,1,1,eff_sym_infec,0.5697338550228299,0.46854778991891965,0.6782053181776804,0.05319996284601225
8,0,1,1,eff_n_infec,0.513372931815578,0.4493519013137857,0.5948538419022112,0.03666622585066882
8,0,1,1,eff_n_sym,0.6639234825848457,0.5745581428786217,0.7746011458321912,0.052813646229549926
8,0,1,1,eff_n_asym,0.493677316717857,0.40577698597966655,0.6095613730371834,0.05189698093612118
9,0,1,1,i_p,0.7972500000000002,0.7671843749999999,0.821253125,0.013750775180055389
9,0,1,1,i_m,0.37812499999999993,0.3436781250000003,0.40987656250000004,0.016993273169598918
9,0,1,1,s_p,0.4459999999999999,0.40966874999999997,0.48244374999999995,0.017964651984060474
9,0,1,1,s_m,0.12468749999999998,0.10411874999999991,0.15200312499999996,0.011882744695418515
9,0,1,1,a_p,0.35124999999999995,0.31949375,0.379075,0.01585527107084914
9,0,1,1,a_m,0.2534374999999999,0.221115625,0.2815046875000001,0.015112329909469167
9,0,1,1,s_i_p,0.5594230166196297,0.5234087923612047,0.5967672871442251,0.019346921304907373
9,0,1,1,s_i_m,0.3297520661157025,0.2819330031866361,0.39220611148071166,0.027310807820858287
9,0,1,1,a_i_p,0.4405769833803698,0.40323271285577506,0.47659120763879537,0.01934692130490737
9,0,1,1,a_i_m,0.6702479338842975,0.6077938885192883,0.7180669968133637,0.02731080782085822
9,0,1,1,n_i_p,0.7319692693634366,0.6922048685193352,0.7511496071509955,0.01459564370342701
9,0,1,1,n_i_m,0.39669421487603324,0.35830559820311136,0.4600975403257807,0.026375820043761815
9,0,1,1,n_s_p,0.8461322869955157,0.810799601362277,0.86542419803724,0.014030713604010635
9,0,1,1,n_s_m,0.6,0.521385235293281,0.680953676911974,0.041039010276207495
9,0,1,1,n_a_p,0.5870106761565838,0.5214760848907193,0.627870195217918,0.026625895506203864
9,0,1,1,n_a_m,0.29667077681874227,0.2495563763485391,0.3739419196915733,0.0318296730714348
9,0,1,1,rmti_p,1.6965253284981194,1.6181477929770982,1.8162836843130696,0.0517010993629064
9,0,1,1,rmti_m,3.0569022925220155,2.960479465454032,3.140202626185329,0.04685420810722403
9,0,1,1,pcrdur_p,1.68374982547031,1.5794464450645116,1.7550176921723986,0.04372305607661727
9,0,1,1,pcrdur_m,1.1125367202972165,1.0142659487467227,1.2216180210310494,0.05298155543868713
9,0,1,1,pcrdetect_p,0.7823191450953157,0.7592308640762078,0.8053335997365529,0.012153424729518525
9,0,1,1,pcrdetect_m,0.6744495955433457,0.6466425873605559,0.7219165055430682,0.019566421063461823
9,0,1,1,pe_infec,0.5257133897773598,0.4785126367023574,0.5711954499460455,0.022841442467869268
9,0,1,1,pe_sym,0.7204316143497758,0.6545650930090214,0.769898579496683,0.029375690253121638
9,0,1,1,pe_asym,0.27846975088967985,0.169345200427944,0.388425387622081,0.054771506797270296
9,0,1,1,eff_sym_infec,0.5894503020420269,0.49381011426915356,0.7078221125623917,0.053830885360497606
9,0,1,1,eff_n_infec,0.5419547397406749,0.494963858822307,0.641240197952622,0.03759623384434292
9,0,1,1,eff_n_sym,0.7091089764822789,0.622335232804818,0.8148914795873603,0.0498680090743819
9,0,1,1,eff_n_asym,0.5053924721798518,0.43043877626892896,0.6646596183745558,0.06094935884746822
10,0,1,1,i_p,0.7954374999999999,0.7693093750000003,0.8220765625000002,0.013421947724812606
10,0,1,1,i_m,0.40806249999999994,0.36937187499999985,0.436003125,0.017413107466047635
10,0,1,1,s_p,0.4446874999999999,0.41059531250000003,0.4796265625000001,0.017840016267223237
10,0,1,1,s_m,0.10756249999999995,0.08618749999999997,0.13081249999999994,0.010783188258042397
10,0,1,1,a_p,0.35075,0.3186859375,0.38194218750000014,0.015796087714196008
10,0,1,1,a_m,0.3005,0.26318593749999997,0.3246953124999999,0.01564232529909277
10,0,1,1,s_i_p,0.5590476938791545,0.5219879228518216,0.5955542274799828,0.01926907242132719
10,0,1,1,s_i_m,0.263593199571144,0.22211200307713855,0.31726376576307147,0.023848417091671226
10,0,1,1,a_i_p,0.44095230612084557,0.40444577252001707,0.4780120771481787,0.019269072421327204
10,0,1,1,a_i_m,0.7364068004288561,0.6827362342369286,0.7778879969228615,0.023848417091671254
10,0,1,1,n_i_p,0.7345800267148582,0.6939163645328376,0.7534157322136676,0.015033154081382729
10,0,1,1,n_i_m,0.3848981467299741,0.3409230867547973,0.4456665363877591,0.026710809832560443
10,0,1,1,n_s_p,0.8442726633872103,0.8072427246440257,0.8596685409263393,0.013502184196476506
10,0,1,1,n_s_m,0.5775711795467752,0.4899719026761648,0.6667015706806285,0.04587570119172656
10,0,1,1,n_a_p,0.5955096222380614,0.5297838736768851,0.6337749575217594,0.026194989200287216
10,0,1,1,n_a_m,0.31593178036605635,0.26567721202143096,0.38280060263970067,0.030476920712640618
10,0,1,1,rmti_p,1.7091946866133099,1.6305319967557657,1.8296290437162337,0.052247629021370846
10,0,1,1,rmti_m,2.973690247755446,2.8890552814083588,3.0827885817813816,0.04865157321646291
10,0,1,1,pcrdur_p,1.6768920532332035,1.5693921087364961,1.744900124263533,0.04510999502411653
10,0,1,1,pcrdur_m,1.1205537864926267,1.0119532825427218,1.205081472823891,0.04955943445412627
