simnum,ntimes,family,var,ests,lower,upper
785,4,crude,time2prog_all,0.6844183152407162,0.6440049154531331,0.7248317150282992
785,4,crude,illnessdur,0.2815717150878302,0.2421085948402139,0.32103483533544647
786,4,crude,pfs,0.1,0.06865492898829106,0.14345171060806458
786,4,crude,prog,0.508,0.4463779498739719,0.569379917334101
786,4,crude,die_wprog,0.3,0.2465717791163956,0.3594815406817821
786,4,crude,die_noprog,0.392,0.33355543730026077,0.4537133553907552
786,4,crude,rmpfst,0.5083395948598977,0.47192493439243877,0.5447542553273566
786,4,crude,time2prog_gprog,0.44766792246703313,0.41150923680434637,0.4838266081297199
786,4,crude,time2prog_all,0.7415085877145712,0.7033834989286236,0.7796336765005187
786,4,crude,illnessdur,0.30722278533259195,0.2660210841843834,0.3484244864808005
787,4,crude,pfs,0.068,0.042885918578360334,0.10618925218570377
787,4,crude,prog,0.572,0.5100329758142415,0.6317878290584144
787,4,crude,die_wprog,0.388,0.3297252242653439,0.4496646348216356
787,4,crude,die_noprog,0.36,0.3030322765929638,0.4212050472657606
787,4,crude,rmpfst,0.4993032053682619,0.4658261319983686,0.5327802787381551
787,4,crude,time2prog_gprog,0.46915309140711176,0.4333616892071997,0.5049444936070238
787,4,crude,time2prog_all,0.7048491188223538,0.6665739561722807,0.7431242814724269
787,4,crude,illnessdur,0.26039315420872716,0.2224818245037492,0.2983044839137051
788,4,crude,pfs,0.088,0.05883135595378163,0.12963848283046467
788,4,crude,prog,0.552,0.4900328126787554,0.6123933241737184
788,4,crude,die_wprog,0.408,0.34891768191191647,0.4698668451952452
788,4,crude,die_noprog,0.36,0.3030322765929638,0.4212050472657606
788,4,crude,rmpfst,0.4861211456056095,0.4499561510036933,0.5222861402075256
788,4,crude,time2prog_gprog,0.45539896939250735,0.4175380175294894,0.4932599212555253
788,4,crude,time2prog_all,0.7189858682065337,0.6800002347954937,0.7579715016175737
788,4,crude,illnessdur,0.24397936047889948,0.2042397882039798,0.28371893275381915
789,4,crude,pfs,0.068,0.042885918578360334,0.10618925218570377
789,4,crude,prog,0.58,0.5180609451155799,0.639517726965149
789,4,crude,die_wprog,0.388,0.3297252242653439,0.4496646348216356
789,4,crude,die_noprog,0.352,0.2954446480491309,0.41303480860152053
789,4,crude,rmpfst,0.4829224874262692,0.4485711603630356,0.5172738144895028
789,4,crude,time2prog_gprog,0.4520400001461661,0.4174758482329878,0.4866041520593444
789,4,crude,time2prog_all,0.7019097600795139,0.663204516394344,0.7406150037646838
789,4,crude,illnessdur,0.30255906479760275,0.2637629754157368,0.3413551541794687
790,4,crude,pfs,0.076,0.04919164066173633,0.11564139731040064
790,4,crude,prog,0.552,0.4900328126787554,0.6123933241737184
790,4,crude,die_wprog,0.328,0.2727894639149596,0.38841639111147325
790,4,crude,die_noprog,0.372,0.31444644874453964,0.4334276759262941
790,4,crude,rmpfst,0.5080776546584578,0.47163111611489306,0.5445241932020225
790,4,crude,time2prog_gprog,0.4462003171946221,0.40895717004872345,0.48344346434052077
790,4,crude,time2prog_all,0.7319609535221967,0.6932064080618547,0.7707154989825387
790,4,crude,illnessdur,0.2769005905546454,0.23703702487496697,0.3167641562343238
791,4,crude,pfs,0.092,0.06208701511330673,0.13426175727497602
791,4,crude,prog,0.52,0.4582370772520494,0.5811575907681328
791,4,crude,die_wprog,0.316,0.26152437100054704,0.3760446832137765
791,4,crude,die_noprog,0.388,0.3297252242653439,0.4496646348216356
791,4,crude,rmpfst,0.4984007973933641,0.4610802401087958,0.5357213546779325
791,4,crude,time2prog_gprog,0.44708214708016736,0.4090306753160045,0.4851336188443302
791,4,crude,time2prog_all,0.73459943059848,0.6957900600851141,0.7734088011118458
791,4,crude,illnessdur,0.29320562084922175,0.25027417379488304,0.33613706790356046
792,4,crude,pfs,0.08,0.052382328372331775,0.12032964320384165
792,4,crude,prog,0.488,0.4266903103153302,0.5496728888725604
792,4,crude,die_wprog,0.296,0.24284603162900242,0.3553283545651389
792,4,crude,die_noprog,0.432,0.37208312544878663,0.49397500328259375
792,4,crude,rmpfst,0.4505163723458228,0.41506498770712225,0.4859677569845234
792,4,crude,time2prog_gprog,0.43557419303508516,0.39765929967757896,0.47348908639259135
792,4,crude,time2prog_all,0.7358487223404195,0.6966864170014099,0.7750110276794292
792,4,crude,illnessdur,0.2952607588938422,0.25430421940043485,0.3362172983872495
793,4,crude,pfs,0.08,0.052382328372331775,0.12032964320384165
793,4,crude,prog,0.544,0.48206040323620214,0.6046078664081989
793,4,crude,die_wprog,0.344,0.28787477716960375,0.4048468122729748
793,4,crude,die_noprog,0.376,0.31825978130242794,0.4374932769724422
793,4,crude,rmpfst,0.49834520442833047,0.46145321541022405,0.5352371934464369
793,4,crude,time2prog_gprog,0.44485680397749106,0.4085938563653239,0.4811197515896582
793,4,crude,time2prog_all,0.7313106931251053,0.6927004074613962,0.7699209787888145
793,4,crude,illnessdur,0.3125008453919522,0.2703020280443283,0.35469966273957615
794,4,crude,pfs,0.064,0.039774745277095874,0.10142149188293177
794,4,crude,prog,0.56,0.4980209822582853,0.6201630218022615
794,4,crude,die_wprog,0.368,0.3106374013678842,0.42935778969891303
794,4,crude,die_noprog,0.376,0.31825978130242794,0.4374932769724422
794,4,crude,rmpfst,0.4890250523583473,0.4549174646093196,0.523132640107375
794,4,crude,time2prog_gprog,0.4485328062667552,0.41256590772251744,0.4844997048109929
794,4,crude,time2prog_all,0.7176487968085784,0.6788321317784364,0.7564654618387204
794,4,crude,illnessdur,0.2676526420479208,0.22744348329165356,0.307861800804188
795,4,crude,pfs,0.084,0.055596038766644665,0.1249948664135652
795,4,crude,prog,0.584,0.5220809648361122,0.643376640848653
795,4,crude,die_wprog,0.36,0.3030322765929638,0.4212050472657606
795,4,crude,die_noprog,0.332,0.2765538920259373,0.39253089660453205
795,4,crude,rmpfst,0.49847666896763265,0.46450434964657356,0.5324489882886918
795,4,crude,time2prog_gprog,0.48172332548564695,0.44787353892471493,0.515573112046579
795,4,crude,time2prog_all,0.7159843823661342,0.6790185101873216,0.7529502545449467
795,4,crude,illnessdur,0.28478004501478343,0.250056488892182,0.31950360113738485
796,4,crude,pfs,0.084,0.055596038766644665,0.1249948664135652
796,4,crude,prog,0.564,0.5020210030764015,0.6240419345881815
796,4,crude,die_wprog,0.34,0.28409658843703767,0.40074606740150454
796,4,crude,die_noprog,0.352,0.2954446480491309,0.41303480860152053
796,4,crude,rmpfst,0.5030488459416534,0.4670979013573106,0.5389997905259962
796,4,crude,time2prog_gprog,0.48715572173122557,0.4517515589028965,0.5225598845595547
796,4,crude,time2prog_all,0.7333209753002369,0.6966100244781417,0.7700319261223321
796,4,crude,illnessdur,0.2680884470767295,0.2303005679077074,0.3058763262457517
797,4,crude,pfs,0.088,0.05883135595378163,0.12963848283046467
797,4,crude,prog,0.556,0.4940249224564253,0.616280148000085
797,4,crude,die_wprog,0.38,0.3220773718978933,0.4415546199810133
797,4,crude,die_noprog,0.356,0.29923625944437476,0.41712213081031313
797,4,crude,rmpfst,0.4820322722258301,0.44590848881173867,0.5181560556399215
797,4,crude,time2prog_gprog,0.40847804975970425,0.3759301471132338,0.4410259524061747
797,4,crude,time2prog_all,0.7018729370788905,0.661708539020764,0.7420373351370171
797,4,crude,illnessdur,0.27349935844208956,0.23332443589849006,0.31367428098568906
798,4,crude,pfs,0.072,0.04602556925826497,0.11092853510983555
798,4,crude,prog,0.588,0.5261050290746588,0.6472315102141428
798,4,crude,die_wprog,0.38,0.3220773718978933,0.4415546199810133
798,4,crude,die_noprog,0.34,0.28409658843703767,0.40074606740150454
798,4,crude,rmpfst,0.485983640529266,0.4509832519634318,0.5209840290951002
798,4,crude,time2prog_gprog,0.4535423173434561,0.420581989235431,0.48650264545148125
798,4,crude,time2prog_all,0.6983553591735875,0.6600698420749745,0.7366408762722004
798,4,crude,illnessdur,0.28905759123566754,0.2506000661138538,0.32751511635748126
799,4,crude,pfs,0.072,0.04602556925826497,0.11092853510983555
799,4,crude,prog,0.556,0.4940249224564253,0.616280148000085
799,4,crude,die_wprog,0.312,0.25777888902447976,0.3719112315858073
799,4,crude,die_noprog,0.372,0.31444644874453964,0.4334276759262941
799,4,crude,rmpfst,0.48647379619925457,0.4504282510769857,0.5225193413215234
799,4,crude,time2prog_gprog,0.466044310081533,0.4307678208261523,0.5013207993369138
799,4,crude,time2prog_all,0.7287505095214184,0.6911189287266667,0.7663820903161701
799,4,crude,illnessdur,0.285634171396901,0.24657994739056668,0.3246883954032353
800,4,crude,pfs,0.076,0.04919164066173633,0.11564139731040064
800,4,crude,prog,0.504,0.44243266713452395,0.5654462664695125
800,4,crude,die_wprog,0.348,0.29165747573175427,0.40894304731486075
800,4,crude,die_noprog,0.42,0.3604822730348509,0.48193905488442007
800,4,crude,rmpfst,0.455033844727421,0.42007610924265376,0.4899915802121882
800,4,crude,time2prog_gprog,0.4182854030495634,0.3837940875977358,0.452776718501391
800,4,crude,time2prog_all,0.7231038518515919,0.6835245968867707,0.762683106816413
800,4,crude,illnessdur,0.2806484898065472,0.24149201696189643,0.319804962651198
801,4,crude,pfs,0.068,0.042885918578360334,0.10618925218570377
801,4,crude,prog,0.58,0.5180609451155799,0.639517726965149
801,4,crude,die_wprog,0.396,0.33738981084356817,0.45775791545148425
801,4,crude,die_noprog,0.352,0.2954446480491309,0.41303480860152053
801,4,crude,rmpfst,0.47522042265419195,0.44036963597186607,0.5100712093365178
801,4,crude,time2prog_gprog,0.4162631922194604,0.3819318031829709,0.4505945812559499
801,4,crude,time2prog_all,0.6941219127229971,0.653753218132865,0.7344906073131291
801,4,crude,illnessdur,0.27406846159368903,0.23589780264451782,0.31223912054286024
802,4,crude,pfs,0.084,0.055596038766644665,0.1249948664135652
802,4,crude,prog,0.576,0.5140449538388132,0.6356547846378791
802,4,crude,die_wprog,0.384,0.325899194520949,0.4456117309619941
802,4,crude,die_noprog,0.34,0.28409658843703767,0.40074606740150454
802,4,crude,rmpfst,0.46945725101572355,0.43277955398945234,0.5061349480419948
802,4,crude,time2prog_gprog,0.4120313549789393,0.3761145250014609,0.44794818495641764
802,4,crude,time2prog_all,0.682496931688627,0.6413175884627074,0.7236762749145467
802,4,crude,illnessdur,0.294797700673555,0.25259088882255903,0.33700451252455094
803,4,crude,pfs,0.088,0.05883135595378163,0.12963848283046467
803,4,crude,prog,0.56,0.4980209822582853,0.6201630218022615
803,4,crude,die_wprog,0.36,0.3030322765929638,0.4212050472657606
803,4,crude,die_noprog,0.352,0.2954446480491309,0.41303480860152053
803,4,crude,rmpfst,0.5048327630793326,0.4693001532413919,0.5403653729172732
803,4,crude,time2prog_gprog,0.4515391937009088,0.41532057515567605,0.4877578122461415
803,4,crude,time2prog_all,0.7235757536252576,0.6849916882017765,0.7621598190487388
803,4,crude,illnessdur,0.2660262161948854,0.22649329265546939,0.3055591397343015
804,4,crude,pfs,0.076,0.04919164066173633,0.11564139731040064
804,4,crude,prog,0.556,0.4940249224564253,0.616280148000085
804,4,crude,die_wprog,0.34,0.28409658843703767,0.40074606740150454
804,4,crude,die_noprog,0.368,0.3106374013678842,0.42935778969891303
804,4,crude,rmpfst,0.496218717844753,0.46145006706067726,0.5309873686288288
804,4,crude,time2prog_gprog,0.4581462258262986,0.42626386108321834,0.49002859056937886
804,4,crude,time2prog_all,0.7225708676230647,0.6852381641367665,0.7599035711093628
804,4,crude,illnessdur,0.29910276010974157,0.262967937972533,0.33523758224695016
805,4,crude,pfs,0.084,0.055596038766644665,0.1249948664135652
805,4,crude,prog,0.588,0.5261050290746588,0.6472315102141428
805,4,crude,die_wprog,0.372,0.31444644874453964,0.4334276759262941
805,4,crude,die_noprog,0.328,0.2727894639149596,0.38841639111147325
805,4,crude,rmpfst,0.4845382196531118,0.44779139151035785,0.5212850477958657
805,4,crude,time2prog_gprog,0.4269958201881551,0.392017013902487,0.46197462647382315
805,4,crude,time2prog_all,0.688285726182356,0.6481155623150948,0.7284558900496171
805,4,crude,illnessdur,0.292407806695509,0.252650716033553,0.33216489735746496
806,4,crude,pfs,0.06,0.0366944108391085,0.0966228927168827
806,4,crude,prog,0.592,0.5301331548047548,0.6510823180880834
806,4,crude,die_wprog,0.388,0.3297252242653439,0.4496646348216356
806,4,crude,die_noprog,0.348,0.29165747573175427,0.40894304731486075
806,4,crude,rmpfst,0.4868657635729479,0.4522440263004621,0.5214875008454337
806,4,crude,time2prog_gprog,0.43907225682025336,0.40420147083643015,0.47394304280407656
806,4,crude,time2prog_all,0.6993427296556557,0.6599498550678423,0.7387356042434691
806,4,crude,illnessdur,0.24873843685914374,0.21024723317186905,0.2872296405464184
807,4,crude,pfs,0.06,0.0366944108391085,0.0966228927168827
807,4,crude,prog,0.608,0.5462866446092448,0.6664445626997392
807,4,crude,die_wprog,0.368,0.3106374013678842,0.42935778969891303
807,4,crude,die_noprog,0.332,0.2765538920259373,0.39253089660453205
807,4,crude,rmpfst,0.49397546339247567,0.4590359283148001,0.5289149984701512
807,4,crude,time2prog_gprog,0.44492194329433354,0.4103332388230799,0.47951064776558716
807,4,crude,time2prog_all,0.6913766004716491,0.6521511270368896,0.7306020739064085
807,4,crude,illnessdur,0.2872475084026291,0.2471979053660006,0.32729711143925755
808,4,crude,pfs,0.076,0.04919164066173633,0.11564139731040064
808,4,crude,prog,0.56,0.4980209822582853,0.6201630218022615
808,4,crude,die_wprog,0.348,0.29165747573175427,0.40894304731486075
808,4,crude,die_noprog,0.364,0.30683266748143884,0.425283589981322
808,4,crude,rmpfst,0.48260253402069264,0.44865899386309943,0.5165460741782858
808,4,crude,time2prog_gprog,0.4529913444008035,0.41740553644764455,0.4885771523539625
808,4,crude,time2prog_all,0.7111794298436239,0.6724636584814578,0.74989520120579
808,4,crude,illnessdur,0.2723306509106187,0.23327853071384486,0.31138277110739254
809,4,crude,pfs,0.116,0.08199160692455616,0.16163076708794524
809,4,crude,prog,0.476,0.4149242863801118,0.5378021119956694
809,4,crude,die_wprog,0.284,0.2316994606970238,0.3428381246850081
809,4,crude,die_noprog,0.408,0.34891768191191647,0.4698668451952452
809,4,crude,rmpfst,0.5188808172437794,0.4830003781620238,0.5547612563255351
809,4,crude,time2prog_gprog,0.4470314201317205,0.41063463373670156,0.4834282065267394
809,4,crude,time2prog_all,0.761117573496903,0.7236988418077619,0.7985363051860441
809,4,crude,illnessdur,0.3029396973707572,0.2594219770837215,0.3464574176577929
810,4,crude,pfs,0.084,0.055596038766644665,0.1249948664135652
810,4,crude,prog,0.52,0.4582370772520494,0.5811575907681328
810,4,crude,die_wprog,0.352,0.2954446480491309,0.41303480860152053
810,4,crude,die_noprog,0.396,0.33738981084356817,0.45775791545148425
810,4,crude,rmpfst,0.5048329289526455,0.4689855575312806,0.5406803003740105
810,4,crude,time2prog_gprog,0.45903080757573683,0.4224718511940166,0.4955897639574571
810,4,crude,time2prog_all,0.7424986644060504,0.7047564222233211,0.7802409065887796
810,4,crude,illnessdur,0.2857080898291794,0.2460797247357489,0.3253364549226099
811,4,crude,pfs,0.076,0.04919164066173633,0.11564139731040064
811,4,crude,prog,0.572,0.5100329758142415,0.6317878290584144
811,4,crude,die_wprog,0.348,0.29165747573175427,0.40894304731486075
811,4,crude,die_noprog,0.352,0.2954446480491309,0.41303480860152053
811,4,crude,rmpfst,0.4583648159584946,0.42261106033762047,0.4941185715793687
811,4,crude,time2prog_gprog,0.3999782549740015,0.36683670943952673,0.4331198005084763
811,4,crude,time2prog_all,0.6879886925864804,0.6470269980611907,0.7289503871117702
811,4,crude,illnessdur,0.2759306000041227,0.23315247065515438,0.31870872935309097
812,4,crude,pfs,0.108,0.0752919484005553,0.1525725584038732
812,4,crude,prog,0.576,0.5140449538388132,0.6356547846378791
812,4,crude,die_wprog,0.38,0.3220773718978933,0.4415546199810133
812,4,crude,die_noprog,0.316,0.26152437100054704,0.3760446832137765
812,4,crude,rmpfst,0.49641021028393184,0.45914244648470565,0.5336779740831581
812,4,crude,time2prog_gprog,0.41409580586819844,0.3811494937514114,0.4470421179849855
812,4,crude,time2prog_all,0.6929862022749358,0.6528145523288262,0.7331578522210453
812,4,crude,illnessdur,0.2766348363269466,0.234363964547895,0.31890570810599816
813,4,crude,pfs,0.096,0.06536188077872193,0.13886582521359728
813,4,crude,prog,0.5,0.43849126180890113,0.5615087381910988
813,4,crude,die_wprog,0.336,0.28032294705210725,0.39664077518239854
813,4,crude,die_noprog,0.404,0.34507095342004057,0.46583464008308473
813,4,crude,rmpfst,0.4862432127507621,0.45000920084465906,0.5224772246568652
813,4,crude,time2prog_gprog,0.4609594685858644,0.42563010665740497,0.4962888305143238
813,4,crude,time2prog_all,0.7455728691725277,0.7082793878400806,0.7828663505049749
813,4,crude,illnessdur,0.24805254851972583,0.20881223733333396,0.28729285970611773
814,4,crude,pfs,0.064,0.039774745277095874,0.10142149188293177
814,4,crude,prog,0.528,0.4661625890384914,0.5889899461897636
814,4,crude,die_wprog,0.328,0.2727894639149596,0.38841639111147325
814,4,crude,die_noprog,0.408,0.34891768191191647,0.4698668451952452
814,4,crude,rmpfst,0.4893605932505835,0.4518648647850072,0.5268563217161598
814,4,crude,time2prog_gprog,0.4720628167309858,0.4300416059855847,0.5140840274763869
814,4,crude,time2prog_all,0.750813649497025,0.7125938636973956,0.7890334352966544
814,4,crude,illnessdur,0.2532814123106604,0.21196465568336686,0.294598168937954
815,4,crude,pfs,0.056,0.03364764921901089,0.09179072073294389
815,4,crude,prog,0.536,0.4741036818936376,0.5968067205426905
815,4,crude,die_wprog,0.332,0.2765538920259373,0.39253089660453205
815,4,crude,die_noprog,0.408,0.34891768191191647,0.4698668451952452
815,4,crude,rmpfst,0.48030357873096247,0.4468561648561409,0.513750992605784
815,4,crude,time2prog_gprog,0.4650457609508096,0.4286331514248448,0.5014583704767743
815,4,crude,time2prog_all,0.7325228804754046,0.6946963897548828,0.7703493711959264
815,4,crude,illnessdur,0.29410753481085244,0.25610288152279864,0.33211218809890625
816,4,crude,pfs,0.112,0.07863430779240636,0.1571091326160586
816,4,crude,prog,0.528,0.4661625890384914,0.5889899461897636
816,4,crude,die_wprog,0.352,0.2954446480491309,0.41303480860152053
816,4,crude,die_noprog,0.36,0.3030322765929638,0.4212050472657606
816,4,crude,rmpfst,0.5134136934025999,0.47764879757947276,0.549178589225727
816,4,crude,time2prog_gprog,0.4530201892265563,0.41792002032485986,0.4881203581282527
816,4,crude,time2prog_all,0.7330738523425593,0.6950989523390514,0.7710487523460672
816,4,crude,illnessdur,0.2647610371499897,0.22389986234119597,0.3056222119587835
817,4,crude,pfs,0.104,0.07196523249243102,0.14802034070796105
817,4,crude,prog,0.516,0.45428015272974154,0.5772355816864042
817,4,crude,die_wprog,0.344,0.28787477716960375,0.4048468122729748
817,4,crude,die_noprog,0.38,0.3220773718978933,0.4415546199810133
817,4,crude,rmpfst,0.5021844092195993,0.46482465782340016,0.5395441606157985
817,4,crude,time2prog_gprog,0.4565128378264744,0.4172148608707521,0.4958108147821967
817,4,crude,time2prog_all,0.7499959054001779,0.711861361267498,0.7881304495328578
817,4,crude,illnessdur,0.28064013578082975,0.23884586511033293,0.3224344064513266
818,4,crude,pfs,0.064,0.039774745277095874,0.10142149188293177
818,4,crude,prog,0.58,0.5180609451155799,0.639517726965149
818,4,crude,die_wprog,0.424,0.36434521536212083,0.4859550461611866
818,4,crude,die_noprog,0.356,0.29923625944437476,0.41712213081031313
818,4,crude,rmpfst,0.4714355279577543,0.43645900366175344,0.5064120522537552
818,4,crude,time2prog_gprog,0.44097959680364934,0.4042867816171875,0.4776724119901112
818,4,crude,time2prog_all,0.6914207374356142,0.6514485975044353,0.731392877366793
818,4,crude,illnessdur,0.24784373388289246,0.2120586787970586,0.28362878896872634
819,4,crude,pfs,0.06,0.0366944108391085,0.0966228927168827
819,4,crude,prog,0.548,0.48604464273690806,0.6085025605115294
819,4,crude,die_wprog,0.392,0.33355543730026077,0.4537133553907552
819,4,crude,die_noprog,0.392,0.33355543730026077,0.4537133553907552
819,4,crude,rmpfst,0.460488690036468,0.4264384964317817,0.4945388836411542
819,4,crude,time2prog_gprog,0.4169443596741574,0.38491856722113826,0.4489701521271765
819,4,crude,time2prog_all,0.6991432895918651,0.6594228244798004,0.7388637547039298
819,4,crude,illnessdur,0.27686633729828714,0.23711586134514745,0.3166168132514268
820,4,crude,pfs,0.052,0.030637655164191244,0.08692178118372708
820,4,crude,prog,0.548,0.48604464273690806,0.6085025605115294
820,4,crude,die_wprog,0.376,0.31825978130242794,0.4374932769724422
820,4,crude,die_noprog,0.4,0.34122832313654916,0.4617983367625397
820,4,crude,rmpfst,0.4823049279849011,0.44814994730537105,0.5164599086644311
820,4,crude,time2prog_gprog,0.4602314049383056,0.4221384692825293,0.4983243405940819
820,4,crude,time2prog_all,0.7279566280889057,0.6893849481657605,0.766528308012051
820,4,crude,illnessdur,0.26137553255486784,0.22309700023647822,0.29965406487325746
821,4,crude,pfs,0.052,0.030637655164191244,0.08692178118372708
821,4,crude,prog,0.596,0.5341653599169153,0.6549290465799593
821,4,crude,die_wprog,0.376,0.31825978130242794,0.4374932769724422
821,4,crude,die_noprog,0.352,0.2954446480491309,0.41303480860152053
821,4,crude,rmpfst,0.5107481771037123,0.47641420088814135,0.5450821533192833
821,4,crude,time2prog_gprog,0.47080950886595935,0.4352303962360482,0.5063886214958705
821,4,crude,time2prog_all,0.7163538967521541,0.6784868282717523,0.7542209652325559
821,4,crude,illnessdur,0.2779072688469659,0.23876384982773716,0.3170506878661947
822,4,crude,pfs,0.108,0.0752919484005553,0.1525725584038732
822,4,crude,prog,0.56,0.4980209822582853,0.6201630218022615
822,4,crude,die_wprog,0.296,0.24284603162900242,0.3553283545651389
822,4,crude,die_noprog,0.332,0.2765538920259373,0.39253089660453205
822,4,crude,rmpfst,0.5150684103758314,0.477876897886732,0.5522599228649309
822,4,crude,time2prog_gprog,0.4720213473376886,0.43347245703780823,0.5105702376375689
822,4,crude,time2prog_all,0.7296749298368963,0.6914672917428842,0.7678825679309084
822,4,crude,illnessdur,0.2969527930903191,0.256217989449437,0.33768759673120113
823,4,crude,pfs,0.068,0.042885918578360334,0.10618925218570377
823,4,crude,prog,0.56,0.4980209822582853,0.6201630218022615
823,4,crude,die_wprog,0.328,0.2727894639149596,0.38841639111147325
823,4,crude,die_noprog,0.372,0.31444644874453964,0.4334276759262941
823,4,crude,rmpfst,0.5155259269481968,0.4798606995070461,0.5511911543893475
823,4,crude,time2prog_gprog,0.46296073879196,0.42783691549,0.49808456209391994
823,4,crude,time2prog_all,0.7250358982614833,0.68721097598955,0.7628608205334165
823,4,crude,illnessdur,0.29458947812286096,0.2540717760911556,0.3351071801545663
824,4,crude,pfs,0.08,0.052382328372331775,0.12032964320384165
824,4,crude,prog,0.58,0.5180609451155799,0.639517726965149
824,4,crude,die_wprog,0.356,0.29923625944437476,0.41712213081031313
824,4,crude,die_noprog,0.34,0.28409658843703767,0.40074606740150454
824,4,crude,rmpfst,0.5073540237427299,0.4707542988430875,0.5439537486423722
824,4,crude,time2prog_gprog,0.4735336696675646,0.43648735112129217,0.5105799882138371
824,4,crude,time2prog_all,0.7283433735484632,0.690540049674725,0.7661466974222014
824,4,crude,illnessdur,0.2900148073751416,0.25105136992276916,0.3289782448275141
825,4,crude,pfs,0.08,0.052382328372331775,0.12032964320384165
825,4,crude,prog,0.556,0.4940249224564253,0.616280148000085
825,4,crude,die_wprog,0.368,0.3106374013678842,0.42935778969891303
825,4,crude,die_noprog,0.364,0.30683266748143884,0.425283589981322
825,4,crude,rmpfst,0.47447175676116815,0.4389587517691256,0.5099847617532107
825,4,crude,time2prog_gprog,0.43186786080302664,0.39634657586477334,0.46738914574127993
825,4,crude,time2prog_all,0.7091163447311494,0.669492890551186,0.7487397989111128
825,4,crude,illnessdur,0.27762021006740734,0.23511066626116087,0.32012975387365383
826,4,crude,pfs,0.072,0.04602556925826497,0.11092853510983555
826,4,crude,prog,0.58,0.5180609451155799,0.639517726965149
826,4,crude,die_wprog,0.392,0.33355543730026077,0.4537133553907552
826,4,crude,die_noprog,0.348,0.29165747573175427,0.40894304731486075
826,4,crude,rmpfst,0.4894207015304471,0.4544574210409469,0.5243839820199473
826,4,crude,time2prog_gprog,0.43567305044754084,0.40283876566654775,0.46850733522853394
826,4,crude,time2prog_all,0.7020353706363012,0.6630464944236388,0.7410242468489635
826,4,crude,illnessdur,0.2721381753692279,0.23701626473602755,0.30726008600242827
827,4,crude,pfs,0.092,0.06208701511330673,0.13426175727497602
827,4,crude,prog,0.552,0.4900328126787554,0.6123933241737184
827,4,crude,die_wprog,0.364,0.30683266748143884,0.425283589981322
827,4,crude,die_noprog,0.356,0.29923625944437476,0.41712213081031313
827,4,crude,rmpfst,0.4918526540660236,0.45410941294288176,0.5295958951891654
827,4,crude,time2prog_gprog,0.4460168514233864,0.4081922764591084,0.48384142638766436
827,4,crude,time2prog_all,0.7185765605230799,0.6792333688509203,0.7579197521952395
827,4,crude,illnessdur,0.27950375890853574,0.24114034153218983,0.31786717628488165
828,4,crude,pfs,0.084,0.055596038766644665,0.1249948664135652
828,4,crude,prog,0.536,0.4741036818936376,0.5968067205426905
828,4,crude,die_wprog,0.324,0.2690297048761813,0.3842972165462151
828,4,crude,die_noprog,0.38,0.3220773718978933,0.4415546199810133
828,4,crude,rmpfst,0.5010116883411786,0.4647040937266065,0.5373192829557507
828,4,crude,time2prog_gprog,0.43554496181419866,0.4008391565159592,0.47025076711243813
828,4,crude,time2prog_all,0.7335772219763015,0.6949964806965412,0.7721579632560618
828,4,crude,illnessdur,0.2765236743682921,0.23513354783163815,0.3179138009049461
829,4,crude,pfs,0.096,0.06536188077872193,0.13886582521359728
829,4,crude,prog,0.504,0.44243266713452395,0.5654462664695125
829,4,crude,die_wprog,0.336,0.28032294705210725,0.39664077518239854
829,4,crude,die_noprog,0.4,0.34122832313654916,0.4617983367625397
829,4,crude,rmpfst,0.4882865443152137,0.45225025660524254,0.5243228320251848
829,4,crude,time2prog_gprog,0.43048088221610775,0.39346364253895283,0.4674981218932627
829,4,crude,time2prog_all,0.7402992822905449,0.7012952927965689,0.7793032717845209
829,4,crude,illnessdur,0.25029536943033004,0.20928666395851683,0.2913040749021432
830,4,crude,pfs,0.088,0.05883135595378163,0.12963848283046467
830,4,crude,prog,0.56,0.4980209822582853,0.6201630218022615
830,4,crude,die_wprog,0.352,0.2954446480491309,0.41303480860152053
830,4,crude,die_noprog,0.352,0.2954446480491309,0.41303480860152053
830,4,crude,rmpfst,0.5157820856994314,0.4818088352297116,0.5497553361691512
830,4,crude,time2prog_gprog,0.484747150981567,0.45241386474012407,0.5170804372230099
830,4,crude,time2prog_all,0.7341295299064885,0.6981128702961742,0.7701461895168028
830,4,crude,illnessdur,0.25363074343720815,0.21776428015877625,0.28949720671564005
831,4,crude,pfs,0.1,0.06865492898829106,0.14345171060806458
831,4,crude,prog,0.536,0.4741036818936376,0.5968067205426905
831,4,crude,die_wprog,0.352,0.2954446480491309,0.41303480860152053
831,4,crude,die_noprog,0.364,0.30683266748143884,0.425283589981322
831,4,crude,rmpfst,0.49195481040668904,0.45456099514788273,0.5293486256654953
831,4,crude,time2prog_gprog,0.45364986103794763,0.41739952741495395,0.4899001946609413
831,4,crude,time2prog_all,0.7333811321865182,0.6951843640869532,0.7715779002860833
831,4,crude,illnessdur,0.2887797951396128,0.24642588938463292,0.3311337008945927
832,4,crude,pfs,0.072,0.04602556925826497,0.11092853510983555
832,4,crude,prog,0.564,0.5020210030764015,0.6240419345881815
832,4,crude,die_wprog,0.34,0.28409658843703767,0.40074606740150454
832,4,crude,die_noprog,0.364,0.30683266748143884,0.425283589981322
832,4,crude,rmpfst,0.4967838393863318,0.4592041794806987,0.5343634992919649
